Blastx evalue	Query ID	Protein Description	Count	Taxonomy	Tax ID	Rep ID	Target	Chromosome	UGA-SECIS	Free Energy
3e-22	lcl|UniRef50_A0A6I9HQS4	Glutathione peroxidase	n=10	Tax=Amniota	TaxID=32524	RepID=A0A6I9HQS4_GEOFO	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_6 Strand: -	442	-26.0
3e-78	lcl|UniRef50_F0YC47	Selenoprotein (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YC47_AURAN	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_19 Strand: +	569	-23.8
7e-15	lcl|UniRef50_A0A2W4HUN7	Peptide methionine sulfoxide reductase MsrA	n=1	Tax=Candidatus	TaxID=2052166	RepID=A0A2W4HUN7_9BACT	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_8 Strand: -	608	-15.9
7e-15	lcl|UniRef50_A0A2W4HUN7	Peptide methionine sulfoxide reductase MsrA	n=1	Tax=Candidatus	TaxID=2052166	RepID=A0A2W4HUN7_9BACT	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_288 Strand: +	608	-15.9
5e-08	lcl|UniRef50_L7WGA7	Type II iodothyronine deiodinase	n=21	Tax=Vertebrata	TaxID=7742	RepID=IOD2_PETMA	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_29 Strand: -	476	-22.4
7e-08	lcl|UniRef50_L7WGA7	Type II iodothyronine deiodinase	n=21	Tax=Vertebrata	TaxID=7742	RepID=IOD2_PETMA	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_58 Strand: -	476	-22.4
5e-25	lcl|UniRef50_A0A3M2ATG8	Peptide methionine sulfoxide reductase MsrA	n=21	Tax=cellular	TaxID=131567	RepID=A0A3M2ATG8_9BACT	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_309 Strand: +	552	-24.3
5e-25	lcl|UniRef50_A0A3M2ATG8	Peptide methionine sulfoxide reductase MsrA	n=21	Tax=cellular	TaxID=131567	RepID=A0A3M2ATG8_9BACT	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_310 Strand: +	552	-24.3
5e-25	lcl|UniRef50_A0A3M2ATG8	Peptide methionine sulfoxide reductase MsrA	n=21	Tax=cellular	TaxID=131567	RepID=A0A3M2ATG8_9BACT	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_459 Strand: -	552	-24.3
5e-25	lcl|UniRef50_A0A3M2ATG8	Peptide methionine sulfoxide reductase MsrA	n=21	Tax=cellular	TaxID=131567	RepID=A0A3M2ATG8_9BACT	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_460 Strand: -	552	-24.3
1e-09	lcl|UniRef50_A0A1S3H6N6	selenoprotein M-like	n=10	Tax=Protostomia	TaxID=33317	RepID=A0A1S3H6N6_LINUN	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_23 Strand: +	569	-39.8
1e-09	lcl|UniRef50_A0A1S3H6N6	selenoprotein M-like	n=10	Tax=Protostomia	TaxID=33317	RepID=A0A1S3H6N6_LINUN	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_422 Strand: +	569	-39.8
1e-09	lcl|UniRef50_A0A1S3H6N6	selenoprotein M-like	n=10	Tax=Protostomia	TaxID=33317	RepID=A0A1S3H6N6_LINUN	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_464 Strand: +	569	-39.8
3e-17	lcl|UniRef50_F0YKK3	Selenoprotein (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YKK3_AURAN	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_10 Strand: -	357	-24.7
3e-17	lcl|UniRef50_F0YKK3	Selenoprotein (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YKK3_AURAN	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_37 Strand: +	357	-24.7
4e-39	lcl|UniRef50_Q0BZB3	Selenoprotein	n=3	Tax=Hyphomonas	TaxID=85	RepID=Q0BZB3_HYPNA	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_73 Strand: +	618	-21.2
4e-39	lcl|UniRef50_Q0BZB3	Selenoprotein	n=3	Tax=Hyphomonas	TaxID=85	RepID=Q0BZB3_HYPNA	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_539 Strand: +	621	-21.2
4e-39	lcl|UniRef50_Q0BZB3	Selenoprotein	n=3	Tax=Hyphomonas	TaxID=85	RepID=Q0BZB3_HYPNA	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_540 Strand: +	621	-21.2
1e-20	lcl|UniRef50_F0YAQ3	Selenoprotein (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YAQ3_AURAN	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_375 Strand: -	865	-18.1
1e-20	lcl|UniRef50_F0YAQ3	Selenoprotein (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YAQ3_AURAN	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_395 Strand: -	863	-18.1
8e-52	lcl|UniRef50_UPI000C765B6A	glutathione peroxidase 2-like	n=1	Tax=Eurytemora	TaxID=88015	RepID=UPI000C765B6A	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_71 Strand: +	563	-23.1
8e-52	lcl|UniRef50_UPI000C765B6A	glutathione peroxidase 2-like	n=1	Tax=Eurytemora	TaxID=88015	RepID=UPI000C765B6A	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_44 Strand: +	563	-26.7
9e-21	lcl|UniRef50_O60613	Selenoprotein F	n=294	Tax=Deuterostomia	TaxID=33511	RepID=SEP15_HUMAN	Pavlova_sp_BMAK269_RCC_5622.mainGenome.fasta	scaffold_4 Strand: -	277	-10.8
7e-17	lcl|UniRef50_F0YJ25	Selenoprotein	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YJ25_AURAN	Pavlova_sp_BMAK269_RCC_5622.mainGenome.fasta	scaffold_5 Strand: +	272	-21.9
3e-11	lcl|UniRef50_D8TMK2	Membrane selenoprotein	n=1	Tax=Volvox	TaxID=3068	RepID=D8TMK2_VOLCA	Pavlova_sp_BMAK269_RCC_5622.mainGenome.fasta	scaffold_35 Strand: -	1246	-24.5
3e-38	lcl|UniRef50_F0YB84	Selenoprotein (Fragment)	n=2	Tax=Aureococcus	TaxID=44056	RepID=F0YB84_AURAN	Pavlova_sp_BMAK269_RCC_5622.mainGenome.fasta	scaffold_4 Strand: +	244	-30.6
2e-63	lcl|UniRef50_C1MNW8	Glutaredoxin-dependent peroxiredoxin	n=12	Tax=Eukaryota	TaxID=2759	RepID=C1MNW8_MICPC	Pavlova_sp_BMAK269_RCC_5622.mainGenome.fasta	scaffold_5 Strand: -	476	-26.1
2e-38	lcl|UniRef50_A0SWW1	Glutathione peroxidase	n=3	Tax=Protostomia	TaxID=33317	RepID=A0SWW1_CLOSI	Pavlova_sp_BMAK269_RCC_5622.mainGenome.fasta	scaffold_27 Strand: -	1183	-7.4
1e-30	lcl|UniRef50_F0Y7Q7	Selenoprotein O (Fragment)	n=4	Tax=Pelagomonadales	TaxID=54409	RepID=F0Y7Q7_AURAN	Dicrateria_rotunda_var_Eilat_AL_16_RC4477.mainGenome.fasta	scaffold_21 Strand: -	111	-26.5
3e-78	lcl|UniRef50_F0YC47	Selenoprotein (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YC47_AURAN	Dicrateria_rotunda_var_Eilat_AL_16_RC4477.mainGenome.fasta	scaffold_23 Strand: -	569	-23.8
4e-23	lcl|UniRef50_A0A6I9HQS4	Glutathione peroxidase	n=10	Tax=Amniota	TaxID=32524	RepID=A0A6I9HQS4_GEOFO	Dicrateria_rotunda_var_Eilat_AL_16_RC4477.mainGenome.fasta	scaffold_10 Strand: -	444	-28.4
1e-09	lcl|UniRef50_A0A1S3H6N6	selenoprotein M-like	n=10	Tax=Protostomia	TaxID=33317	RepID=A0A1S3H6N6_LINUN	Dicrateria_rotunda_var_Eilat_AL_16_RC4477.mainGenome.fasta	scaffold_4 Strand: -	568	-39.8
6e-39	lcl|UniRef50_Q0BZB3	Selenoprotein	n=3	Tax=Hyphomonas	TaxID=85	RepID=Q0BZB3_HYPNA	Dicrateria_rotunda_var_Eilat_AL_16_RC4477.mainGenome.fasta	scaffold_43 Strand: -	650	-21.2
1e-20	lcl|UniRef50_F0YAQ3	Selenoprotein (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YAQ3_AURAN	Dicrateria_rotunda_var_Eilat_AL_16_RC4477.mainGenome.fasta	scaffold_125 Strand: +	889	-18.1
6e-52	lcl|UniRef50_UPI000C765B6A	glutathione peroxidase 2-like	n=1	Tax=Eurytemora	TaxID=88015	RepID=UPI000C765B6A	Dicrateria_rotunda_var_Eilat_AL_16_RC4477.mainGenome.fasta	scaffold_44 Strand: -	562	-30.1
6e-25	lcl|UniRef50_A0A1J0KJL1	Glutathione peroxidase (Fragment)	n=1	Tax=Symbiodinium	TaxID=329482	RepID=A0A1J0KJL1_9DINO	Pseudohaptolina_sorokinii_var_GE_PG_IC_SORT_272_RCC5268.mainGenome.fasta	scaffold_1344 Strand: -	997	-36.3
2e-16	lcl|UniRef50_A0A3N5MDP1	Methyltransferase domain-containing protein (Fragment)	n=2	Tax=root	TaxID=1	RepID=A0A3N5MDP1_9BACT	Pseudohaptolina_sorokinii_var_GE_PG_IC_SORT_272_RCC5268.mainGenome.fasta	scaffold_3491 Strand: -	1135	-24.0
4e-05	lcl|UniRef50_A0A6J1V2X9	Peroxiredoxin-like 2 activated in M-CSF stimulated monocytes	n=8	Tax=Amniota	TaxID=32524	RepID=A0A6J1V2X9_9SAUR	Pseudohaptolina_sorokinii_var_GE_PG_IC_SORT_272_RCC5268.mainGenome.fasta	scaffold_310 Strand: +	2240	-25.0
6e-09	lcl|UniRef50_A0A145P6R4	Glutathione peroxidase (Fragment)	n=15	Tax=Eukaryota	TaxID=2759	RepID=A0A145P6R4_PORTR	Pseudohaptolina_sorokinii_var_GE_PG_IC_SORT_272_RCC5268.mainGenome.fasta	scaffold_178 Strand: +	1696	-29.7
4e-29	lcl|UniRef50_F0Y7Q7	Selenoprotein O (Fragment)	n=4	Tax=Pelagomonadales	TaxID=54409	RepID=F0Y7Q7_AURAN	Pseudohaptolina_sorokinii_var_GE_PG_IC_SORT_272_RCC5268.mainGenome.fasta	scaffold_1351 Strand: -	95	-22.1
2e-08	lcl|UniRef50_UPI0014946D6E	phospholipid hydroperoxide glutathione peroxidase	n=1	Tax=Ailuropoda	TaxID=9646	RepID=UPI0014946D6E	Pseudohaptolina_sorokinii_var_GE_PG_IC_SORT_272_RCC5268.mainGenome.fasta	scaffold_1121 Strand: +	2085	-21.2
2e-32	lcl|UniRef50_F0Y0W6	Selenoprotein	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0Y0W6_AURAN	Pseudohaptolina_sorokinii_var_GE_PG_IC_SORT_272_RCC5268.mainGenome.fasta	scaffold_4550 Strand: -	446	-27.2
2e-22	lcl|UniRef50_F0Y2G1	Peptide-methionine (S)-S-oxide reductase (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0Y2G1_AURAN	Pseudohaptolina_sorokinii_var_GE_PG_IC_SORT_272_RCC5268.mainGenome.fasta	scaffold_554 Strand: -	492	-30.5
1e-36	lcl|UniRef50_F0YQM0	Selenoprotein (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YQM0_AURAN	Pseudohaptolina_sorokinii_var_GE_PG_IC_SORT_272_RCC5268.mainGenome.fasta	scaffold_250 Strand: +	538	-24.7
5e-17	lcl|UniRef50_F0Y7Q7	Selenoprotein O (Fragment)	n=4	Tax=Pelagomonadales	TaxID=54409	RepID=F0Y7Q7_AURAN	Pseudohaptolina_sorokinii_var_GE_PG_IC_SORT_272_RCC5268.mainGenome.fasta	scaffold_1351 Strand: -	2492	-64.9
2e-19	lcl|UniRef50_P36968	Phospholipid hydroperoxide glutathione peroxidase	n=93	Tax=Theria	TaxID=32525	RepID=GPX4_PIG	Ruttnera_lamellosa_var_CCMP3415.mainGenome.fasta	scaffold_36 Strand: -	953	-22.8
1e-36	lcl|UniRef50_F0YQM0	Selenoprotein (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YQM0_AURAN	Pleurochrysis_elongata_var_CCMP874.mainGenome.fasta	scaffold_1095 Strand: +	559	-23.3
1e-36	lcl|UniRef50_F0YQM0	Selenoprotein (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YQM0_AURAN	Pleurochrysis_elongata_var_CCMP874.mainGenome.fasta	scaffold_1185 Strand: -	559	-23.3
1e-36	lcl|UniRef50_F0YQM0	Selenoprotein (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YQM0_AURAN	Pleurochrysis_elongata_var_CCMP874.mainGenome.fasta	scaffold_1186 Strand: -	559	-23.3
9e-17	lcl|UniRef50_A8JGP7	Selenoprotein H	n=4	Tax=core	TaxID=2692248	RepID=A8JGP7_CHLRE	Pleurochrysis_elongata_var_CCMP874.mainGenome.fasta	scaffold_1505 Strand: -	279	-29.5
5e-48	lcl|UniRef50_Q9Z0J5-2	Isoform 2 of Thioredoxin reductase 2, mitochondrial	n=298	Tax=Euteleostomi	TaxID=117571	RepID=Q9Z0J5-2	Pleurochrysis_elongata_var_CCMP874.mainGenome.fasta	scaffold_1164 Strand: -	182	-15.3
5e-48	lcl|UniRef50_Q9Z0J5-2	Isoform 2 of Thioredoxin reductase 2, mitochondrial	n=298	Tax=Euteleostomi	TaxID=117571	RepID=Q9Z0J5-2	Pleurochrysis_elongata_var_CCMP874.mainGenome.fasta	scaffold_6366 Strand: -	182	-15.3
1e-07	lcl|UniRef50_B9A1H3	Thioredoxin reductase SEP1	n=33	Tax=Eukaryota	TaxID=2759	RepID=TRXR1_EMIHU	Pleurochrysis_elongata_var_CCMP874.mainGenome.fasta	scaffold_1591 Strand: +	2053	-13.9
1e-07	lcl|UniRef50_B9A1H3	Thioredoxin reductase SEP1	n=33	Tax=Eukaryota	TaxID=2759	RepID=TRXR1_EMIHU	Pleurochrysis_elongata_var_CCMP874.mainGenome.fasta	scaffold_1591 Strand: +	997	-13.9
6e-18	lcl|UniRef50_Q50KB1	Protein disulfide-isomerase-like protein EhSep2	n=18	Tax=Eukaryota	TaxID=2759	RepID=SEP2_EMIHU	Pleurochrysis_elongata_var_CCMP874.mainGenome.fasta	scaffold_3630 Strand: -	1095	-11.8
6e-18	lcl|UniRef50_Q50KB1	Protein disulfide-isomerase-like protein EhSep2	n=18	Tax=Eukaryota	TaxID=2759	RepID=SEP2_EMIHU	Pleurochrysis_elongata_var_CCMP874.mainGenome.fasta	scaffold_8577 Strand: +	1095	-11.8
6e-36	lcl|UniRef50_F0YFW7	Peroxiredoxin-like 2 activated in M-CSF stimulated monocytes (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YFW7_AURAN	Pleurochrysis_elongata_var_CCMP874.mainGenome.fasta	scaffold_272 Strand: -	532	-18.8
6e-36	lcl|UniRef50_F0YFW7	Peroxiredoxin-like 2 activated in M-CSF stimulated monocytes (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YFW7_AURAN	Pleurochrysis_elongata_var_CCMP874.mainGenome.fasta	scaffold_696 Strand: +	532	-18.8
6e-36	lcl|UniRef50_F0YFW7	Peroxiredoxin-like 2 activated in M-CSF stimulated monocytes (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YFW7_AURAN	Pleurochrysis_elongata_var_CCMP874.mainGenome.fasta	scaffold_736 Strand: +	532	-18.8
2e-24	lcl|UniRef50_F0YFW7	Peroxiredoxin-like 2 activated in M-CSF stimulated monocytes (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YFW7_AURAN	Pleurochrysis_elongata_var_CCMP874.mainGenome.fasta	scaffold_696 Strand: +	534	-14.8
2e-24	lcl|UniRef50_F0YFW7	Peroxiredoxin-like 2 activated in M-CSF stimulated monocytes (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YFW7_AURAN	Pleurochrysis_elongata_var_CCMP874.mainGenome.fasta	scaffold_736 Strand: +	534	-14.8
8e-32	lcl|UniRef50_Q9Z0J5-2	Isoform 2 of Thioredoxin reductase 2, mitochondrial	n=298	Tax=Euteleostomi	TaxID=117571	RepID=Q9Z0J5-2	Pleurochrysis_elongata_var_CCMP874.mainGenome.fasta	scaffold_1164 Strand: -	490	-9.4
8e-32	lcl|UniRef50_Q9Z0J5-2	Isoform 2 of Thioredoxin reductase 2, mitochondrial	n=298	Tax=Euteleostomi	TaxID=117571	RepID=Q9Z0J5-2	Pleurochrysis_elongata_var_CCMP874.mainGenome.fasta	scaffold_6366 Strand: -	490	-9.4
3e-34	lcl|UniRef50_A0SWV9	Glutathione peroxidase	n=4	Tax=Opisthorchiidae	TaxID=6196	RepID=A0SWV9_CLOSI	Pleurochrysis_elongata_var_CCMP874.mainGenome.fasta	scaffold_70 Strand: -	441	-16.5
4e-34	lcl|UniRef50_A0SWV9	Glutathione peroxidase	n=4	Tax=Opisthorchiidae	TaxID=6196	RepID=A0SWV9_CLOSI	Pleurochrysis_elongata_var_CCMP874.mainGenome.fasta	scaffold_7735 Strand: -	441	-16.5
6e-47	lcl|UniRef50_A0A6P8IP98	Glutathione peroxidase	n=4	Tax=Eukaryota	TaxID=2759	RepID=A0A6P8IP98_ACTTE	Dicrateria_rotunda_var_RCC4500.mainGenome.fasta	scaffold_20 Strand: -	516	-28.3
2e-10	lcl|UniRef50_H2B641	Glutathione peroxidase	n=8	Tax=Protostomia	TaxID=33317	RepID=H2B641_9MAXI	Dicrateria_rotunda_var_RCC4500.mainGenome.fasta	scaffold_110 Strand: -	438	-32.8
4e-04	lcl|UniRef50_B9A1H3	Thioredoxin reductase SEP1	n=33	Tax=Eukaryota	TaxID=2759	RepID=TRXR1_EMIHU	Dicrateria_rotunda_var_RCC4500.mainGenome.fasta	scaffold_1 Strand: -	62	-28.2
e-116	lcl|UniRef50_B9A1H3	Thioredoxin reductase SEP1	n=33	Tax=Eukaryota	TaxID=2759	RepID=TRXR1_EMIHU	Dicrateria_rotunda_var_RCC4500.mainGenome.fasta	scaffold_4 Strand: -	81	-30.3
1e-50	lcl|UniRef50_F0Y7Q7	Selenoprotein O (Fragment)	n=4	Tax=Pelagomonadales	TaxID=54409	RepID=F0Y7Q7_AURAN	Dicrateria_rotunda_var_RCC4500.mainGenome.fasta	scaffold_17 Strand: -	109	-26.5
3e-22	lcl|UniRef50_A0A6I9HQS4	Glutathione peroxidase	n=10	Tax=Amniota	TaxID=32524	RepID=A0A6I9HQS4_GEOFO	Dicrateria_rotunda_var_RCC4500.mainGenome.fasta	scaffold_2 Strand: -	442	-26.0
3e-78	lcl|UniRef50_F0YC47	Selenoprotein (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YC47_AURAN	Dicrateria_rotunda_var_RCC4500.mainGenome.fasta	scaffold_14 Strand: -	569	-23.8
7e-15	lcl|UniRef50_A0A2W4HUN7	Peptide methionine sulfoxide reductase MsrA	n=1	Tax=Candidatus	TaxID=2052166	RepID=A0A2W4HUN7_9BACT	Dicrateria_rotunda_var_RCC4500.mainGenome.fasta	scaffold_1 Strand: +	608	-15.9
7e-08	lcl|UniRef50_L7WGA7	Type II iodothyronine deiodinase	n=21	Tax=Vertebrata	TaxID=7742	RepID=IOD2_PETMA	Dicrateria_rotunda_var_RCC4500.mainGenome.fasta	scaffold_1 Strand: +	476	-22.4
5e-25	lcl|UniRef50_A0A3M2ATG8	Peptide methionine sulfoxide reductase MsrA	n=21	Tax=cellular	TaxID=131567	RepID=A0A3M2ATG8_9BACT	Dicrateria_rotunda_var_RCC4500.mainGenome.fasta	scaffold_115 Strand: +	552	-24.3
1e-09	lcl|UniRef50_A0A1S3H6N6	selenoprotein M-like	n=10	Tax=Protostomia	TaxID=33317	RepID=A0A1S3H6N6_LINUN	Dicrateria_rotunda_var_RCC4500.mainGenome.fasta	scaffold_4 Strand: +	569	-39.8
3e-17	lcl|UniRef50_F0YKK3	Selenoprotein (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YKK3_AURAN	Dicrateria_rotunda_var_RCC4500.mainGenome.fasta	scaffold_9 Strand: +	357	-24.7
4e-39	lcl|UniRef50_Q0BZB3	Selenoprotein	n=3	Tax=Hyphomonas	TaxID=85	RepID=Q0BZB3_HYPNA	Dicrateria_rotunda_var_RCC4500.mainGenome.fasta	scaffold_17 Strand: +	621	-21.2
1e-20	lcl|UniRef50_F0YAQ3	Selenoprotein (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YAQ3_AURAN	Dicrateria_rotunda_var_RCC4500.mainGenome.fasta	scaffold_14 Strand: -	863	-18.1
8e-52	lcl|UniRef50_UPI000C765B6A	glutathione peroxidase 2-like	n=1	Tax=Eurytemora	TaxID=88015	RepID=UPI000C765B6A	Dicrateria_rotunda_var_RCC4500.mainGenome.fasta	scaffold_6 Strand: -	563	-26.7
1e-26	lcl|UniRef50_A8JGP7	Selenoprotein H	n=4	Tax=core	TaxID=2692248	RepID=A8JGP7_CHLRE	Coccolithus_braarudii_var_RCC3777.mainGenome.fasta	scaffold_383 Strand: -	270	-24.5
e-115	lcl|UniRef50_B9A1H3	Thioredoxin reductase SEP1	n=33	Tax=Eukaryota	TaxID=2759	RepID=TRXR1_EMIHU	Coccolithus_braarudii_var_RCC3777.mainGenome.fasta	scaffold_219 Strand: +	56	-26.0
e-115	lcl|UniRef50_B9A1H3	Thioredoxin reductase SEP1	n=33	Tax=Eukaryota	TaxID=2759	RepID=TRXR1_EMIHU	Coccolithus_braarudii_var_RCC3777.mainGenome.fasta	scaffold_1046 Strand: +	56	-26.0
0.0	lcl|UniRef50_B9A1H3	Thioredoxin reductase SEP1	n=33	Tax=Eukaryota	TaxID=2759	RepID=TRXR1_EMIHU	Coccolithus_braarudii_var_RCC3777.mainGenome.fasta	scaffold_2540 Strand: +	103	-15.1
3e-20	lcl|UniRef50_Q1PBM0	Phospholipid hydroperoxide glutathione peroxidase isoform 2	n=1	Tax=Paragonimus	TaxID=34504	RepID=Q1PBM0_9TREM	Coccolithus_braarudii_var_RCC3777.mainGenome.fasta	scaffold_787 Strand: +	617	-19.4
3e-27	lcl|UniRef50_F0YMW0	Selenoprotein	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YMW0_AURAN	Coccolithus_braarudii_var_RCC3777.mainGenome.fasta	scaffold_1688 Strand: -	191	-13.9
1e-10	lcl|UniRef50_Q86VQ6	Thioredoxin reductase 3	n=57	Tax=Boreoeutheria	TaxID=1437010	RepID=TRXR3_HUMAN	Coccolithus_braarudii_var_RCC3777.mainGenome.fasta	scaffold_2586 Strand: -	288	-14.1
3e-58	lcl|UniRef50_A0A2N2KAM3	Arsenite S-adenosylmethyltransferase	n=8	Tax=Deltaproteobacteria	TaxID=28221	RepID=A0A2N2KAM3_9DELT	Coccolithus_braarudii_var_RCC3777.mainGenome.fasta	scaffold_2095 Strand: +	237	-24.1
1e-18	lcl|UniRef50_A0A3N5YFB3	Peptide-methionine (S)-S-oxide reductase (Fragment)	n=1	Tax=Desulfobacteraceae	TaxID=2049433	RepID=A0A3N5YFB3_9DELT	Coccolithus_braarudii_var_RCC3777.mainGenome.fasta	scaffold_2764 Strand: +	378	-18.6
1e-47	lcl|UniRef50_F0YC47	Selenoprotein (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YC47_AURAN	Coccolithus_braarudii_var_RCC3777.mainGenome.fasta	scaffold_143 Strand: +	579	-26.6
9e-40	lcl|UniRef50_A0A1S3R316	Glutathione peroxidase	n=35	Tax=Euteleostomi	TaxID=117571	RepID=A0A1S3R316_SALSA	Coccolithus_braarudii_var_RCC3777.mainGenome.fasta	scaffold_1183 Strand: +	542	-10.5
2e-25	lcl|UniRef50_A0A6I9HQS4	Glutathione peroxidase	n=10	Tax=Amniota	TaxID=32524	RepID=A0A6I9HQS4_GEOFO	Coccolithus_braarudii_var_RCC3777.mainGenome.fasta	scaffold_781 Strand: +	419	-20.0
